"rgn_id","year","jobs"
6,2002,58789661.67926
7,2002,79446325.4941525
8,2002,81295087.4588133
9,2002,6497265.49110704
10,2002,9231215.58074897
11,2002,40466668.4416901
1,2003,22135572.0070125
2,2003,9744390.38870456
3,2003,252775342.50814
4,2003,73846335.9260346
5,2003,113042643.698798
6,2003,59376112.2365508
7,2003,80238834.5940507
8,2003,82106038.7040395
9,2003,6562078.33165227
10,2003,9323300.67474622
11,2003,40870339.7604468
1,2004,22326150.3113198
2,2004,9828285.64093473
3,2004,254951635.767272
4,2004,74482122.9513543
5,2004,114015895.049326
6,2004,59887316.5001142
7,2004,80929658.4422748
8,2004,82812938.4229465
9,2004,6618575.16673662
10,2004,9403570.51519025
11,2004,41222216.8226498
1,2005,22501747.68371
2,2005,9905586.07605604
3,2005,256956855.507489
4,2005,75067932.1884118
5,2005,114912641.299898
6,2005,60358336.1461474
7,2005,81566178.1813584
8,2005,83464270.3446711
9,2005,6670630.91266864
10,2005,9477530.52399286
11,2005,41546433.6203163
1,2006,22653536.804812
2,2006,9972405.78382357
3,2006,258690198.881828
4,2006,75574314.8752138
5,2006,115687802.814976
6,2006,60765492.9111942
7,2006,82116395.8209756
8,2006,84027291.8671373
9,2006,6715628.71540209
10,2006,9541462.71489086
11,2006,41826691.702168
1,2007,22784967.210164
2,2007,10030263.2983387
3,2007,260191057.57743
4,2007,76012778.984542
5,2007,116358995.792447
6,2007,61118039.7754455
7,2007,82592815.5201067
8,2007,84514798.1283401
9,2007,6754591.18787887
10,2007,9596820.00073435
11,2007,42069360.1690091
1,2008,22872190.9460756
2,2008,10068660.4146912
3,2008,261187101.850102
4,2008,76303765.515218
5,2008,116804432.743324
6,2008,61352007.3608115
7,2008,82908991.262765
8,2008,84838331.4634804
9,2008,6780448.61714475
10,2008,9633557.84132959
11,2008,42230406.9999088
1,2009,22952524.5097987
2,2009,10104024.380257
3,2009,262104464.368611
4,2009,76571765.7878539
5,2009,117214682.743556
6,2009,61567492.8560349
7,2009,83200190.9448823
8,2009,85136307.5306988
9,2009,6804263.45859744
10,2009,9667393.60435514
11,2009,42378732.0597938
1,2010,22966529.4954875
2,2010,10110189.5720983
3,2010,262264393.149905
4,2010,76618487.7283345
5,2010,117286203.850249
6,2010,61605059.6106626
7,2010,83250957.3641925
8,2010,85188255.3139616
9,2010,6808415.22901904
10,2010,9673292.37636253
11,2010,42404590.3716216
1,2011,23210925.4944275
2,2011,10217776.1310702
3,2011,265055253.143046
4,2011,77433815.6101252
5,2011,118534293.11674
6,2011,62260623.6168075
7,2011,84136864.0002705
8,2011,86094777.5100776
9,2011,6880866.29052667
10,2011,9776229.73804899
11,2011,42855834.5278425
1,2012,23366003.3310297
2,2012,10286043.5776945
3,2012,266826151.733338
4,2012,77951169.7590388
5,2012,119326249.548814
6,2012,62676601.9808892
7,2012,84699002.8452201
8,2012,86669997.6512223
9,2012,6926839.0311888
10,2012,9841547.10586641
11,2012,43142164.7780496
